lg,item,syn,sentence,condition,headn,attn,verbn,model_type,attention_entropy,attention_diff
russian,63,1,Материалы для крыши из-за нарушения режима хранения был бракованным,PL-SG-SG,PL,SG,SG,gpt2,1.0585436,0.270705760535769
russian,63,1,Материалы для крыши из-за нарушения режима хранения были бракованными,PL-SG-PL,PL,SG,PL,gpt2,1.1149273,0.23113340000558363
russian,63,1,Материалы для крыш из-за нарушения режима хранения был бракованным,PL-PL-SG,PL,PL,SG,gpt2,1.0627546,0.2683044352429151
russian,63,1,Материалы для крыш из-за нарушения режима хранения были бракованными,PL-PL-PL,PL,PL,PL,gpt2,1.1066505,0.23307534306739439
russian,64,1,Мотор для лодки с учётом пожеланий рыбаков был заказан,SG-SG-SG,SG,SG,SG,gpt2,1.2672536,0.21736019139092905
russian,64,1,Мотор для лодки с учётом пожеланий рыбаков были заказаны,SG-SG-PL,SG,SG,PL,gpt2,1.3260537,0.18132764005304017
russian,64,1,Мотор для лодок с учётом пожеланий рыбаков был заказан,SG-PL-SG,SG,PL,SG,gpt2,1.2635287,0.21990883546228918
russian,64,1,Мотор для лодок с учётом пожеланий рыбаков были заказаны,SG-PL-PL,SG,PL,PL,gpt2,1.3058364,0.19218628307253116
russian,64,1,Моторы для лодки с учётом пожеланий рыбаков был заказан,PL-SG-SG,PL,SG,SG,gpt2,1.2748039,0.224337190349869
russian,64,1,Моторы для лодки с учётом пожеланий рыбаков были заказаны,PL-SG-PL,PL,SG,PL,gpt2,1.2870367,0.21089658042392623
russian,64,1,Моторы для лодок с учётом пожеланий рыбаков был заказан,PL-PL-SG,PL,PL,SG,gpt2,1.2684972,0.22699295984648396
russian,64,1,Моторы для лодок с учётом пожеланий рыбаков были заказаны,PL-PL-PL,PL,PL,PL,gpt2,1.2806413,0.21296747457599885
russian,65,1,Мяч для игры для детских дошкольных учреждений был разработан,SG-SG-SG,SG,SG,SG,gpt2,1.2491664,0.26866688075017464
russian,65,1,Мяч для игры для детских дошкольных учреждений были разработаны,SG-SG-PL,SG,SG,PL,gpt2,1.2338994,0.20768286907211578
russian,65,1,Мяч для игр для детских дошкольных учреждений был разработан,SG-PL-SG,SG,PL,SG,gpt2,1.2563689,0.2719434896870325
russian,65,1,Мяч для игр для детских дошкольных учреждений были разработаны,SG-PL-PL,SG,PL,PL,gpt2,1.22466,0.23322635510246814
russian,65,1,Мячи для игры для детских дошкольных учреждений был разработан,PL-SG-SG,PL,SG,SG,gpt2,1.1978512,0.3020467462905167
russian,65,1,Мячи для игры для детских дошкольных учреждений были разработаны,PL-SG-PL,PL,SG,PL,gpt2,1.2340572,0.27295367645248947
russian,65,1,Мячи для игр для детских дошкольных учреждений был разработан,PL-PL-SG,PL,PL,SG,gpt2,1.2022196,0.304333958977373
russian,65,1,Мячи для игр для детских дошкольных учреждений были разработаны,PL-PL-PL,PL,PL,PL,gpt2,1.2368767,0.28502027043464295
russian,66,1,Перелом из-за падения из-за преклонного возраста альпиниста был тяжёлым,SG-SG-SG,SG,SG,SG,gpt2,1.2359169,0.32247931633772453
russian,66,1,Перелом из-за падения из-за преклонного возраста альпиниста были тяжёлыми,SG-SG-PL,SG,SG,PL,gpt2,1.3746245,0.25301447258578075
russian,66,1,Перелом из-за падений из-за преклонного возраста альпиниста был тяжёлым,SG-PL-SG,SG,PL,SG,gpt2,1.1790473,0.32614588912830855
russian,66,1,Перелом из-за падений из-за преклонного возраста альпиниста были тяжёлыми,SG-PL-PL,SG,PL,PL,gpt2,1.309153,0.2699394061717406
russian,66,1,Переломы из-за падения из-за преклонного возраста альпиниста был тяжёлым,PL-SG-SG,PL,SG,SG,gpt2,1.3178304,0.29942243707128957
russian,66,1,Переломы из-за падения из-за преклонного возраста альпиниста были тяжёлыми,PL-SG-PL,PL,SG,PL,gpt2,1.1656622,0.31368057538398325
russian,66,1,Переломы из-за падений из-за преклонного возраста альпиниста был тяжёлым,PL-PL-SG,PL,PL,SG,gpt2,1.2896678,0.302582778669277
russian,66,1,Переломы из-за падений из-за преклонного возраста альпиниста были тяжёлыми,PL-PL-PL,PL,PL,PL,gpt2,1.1218895,0.32350156799253404
russian,67,1,Пристань для яхты из-за высоких штормовых волн была мокрой,SG-SG-SG,SG,SG,SG,gpt2,1.1512305,0.396559799691411
russian,67,1,Пристань для яхты из-за высоких штормовых волн были мокрыми,SG-SG-PL,SG,SG,PL,gpt2,1.2284238,0.3517633420752027
russian,67,1,Пристань для яхт из-за высоких штормовых волн была мокрой,SG-PL-SG,SG,PL,SG,gpt2,1.1300952,0.40965434100823844
russian,67,1,Пристань для яхт из-за высоких штормовых волн были мокрыми,SG-PL-PL,SG,PL,PL,gpt2,1.1783766,0.3884204777611153
russian,67,1,Пристани для яхты из-за высоких штормовых волн была мокрой,PL-SG-SG,PL,SG,SG,gpt2,1.3690732,0.30705836662128827
russian,67,1,Пристани для яхты из-за высоких штормовых волн были мокрыми,PL-SG-PL,PL,SG,PL,gpt2,1.4460691,0.2623279378033754
russian,67,1,Пристани для яхт из-за высоких штормовых волн была мокрой,PL-PL-SG,PL,PL,SG,gpt2,1.3570238,0.3225124900700474
russian,67,1,Пристани для яхт из-за высоких штормовых волн были мокрыми,PL-PL-PL,PL,PL,PL,gpt2,1.4085428,0.3005249789927629
russian,68,1,Пропуск из-за травмы с главным врачом команды был согласован,SG-SG-SG,SG,SG,SG,gpt2,1.0701382,0.32957877326650264
russian,68,1,Пропуск из-за травмы с главным врачом команды были согласованы,SG-SG-PL,SG,SG,PL,gpt2,1.2028344,0.25446700551809953
russian,68,1,Пропуск из-за травм с главным врачом команды был согласован,SG-PL-SG,SG,PL,SG,gpt2,1.0656435,0.3346798164913484
russian,68,1,Пропуск из-за травм с главным врачом команды были согласованы,SG-PL-PL,SG,PL,PL,gpt2,1.1857009,0.2840659905691031
russian,68,1,Пропуски из-за травмы с главным врачом команды был согласован,PL-SG-SG,PL,SG,SG,gpt2,1.133601,0.28478665912482726
russian,68,1,Пропуски из-за травмы с главным врачом команды были согласованы,PL-SG-PL,PL,SG,PL,gpt2,1.1300043,0.2926733829639831
russian,68,1,Пропуски из-за травм с главным врачом команды был согласован,PL-PL-SG,PL,PL,SG,gpt2,1.1539787,0.28343348579251604
