lg,item,syn,sentence,condition,headn,attn,verbn,model_type,surprisal
russian,66,1,Переломы из-за падений из-за преклонного возраста альпиниста был тяжёлым,PL-PL-SG,PL,PL,SG,gpt2,8.717306137084961
russian,66,1,Переломы из-за падений из-за преклонного возраста альпиниста были тяжёлыми,PL-PL-PL,PL,PL,PL,gpt2,5.225683212280273
russian,67,1,Пристань для яхты из-за высоких штормовых волн была мокрой,SG-SG-SG,SG,SG,SG,gpt2,6.867896556854248
russian,67,1,Пристань для яхты из-за высоких штормовых волн были мокрыми,SG-SG-PL,SG,SG,PL,gpt2,9.647650718688965
russian,67,1,Пристань для яхт из-за высоких штормовых волн была мокрой,SG-PL-SG,SG,PL,SG,gpt2,6.792771816253662
russian,67,1,Пристань для яхт из-за высоких штормовых волн были мокрыми,SG-PL-PL,SG,PL,PL,gpt2,9.475584030151367
russian,67,1,Пристани для яхты из-за высоких штормовых волн была мокрой,PL-SG-SG,PL,SG,SG,gpt2,6.095523357391357
russian,67,1,Пристани для яхты из-за высоких штормовых волн были мокрыми,PL-SG-PL,PL,SG,PL,gpt2,5.465053081512451
russian,67,1,Пристани для яхт из-за высоких штормовых волн была мокрой,PL-PL-SG,PL,PL,SG,gpt2,6.276769638061523
russian,67,1,Пристани для яхт из-за высоких штормовых волн были мокрыми,PL-PL-PL,PL,PL,PL,gpt2,5.3054633140563965
russian,68,1,Пропуск из-за травмы с главным врачом команды был согласован,SG-SG-SG,SG,SG,SG,gpt2,4.683916091918945
russian,68,1,Пропуск из-за травмы с главным врачом команды были согласованы,SG-SG-PL,SG,SG,PL,gpt2,7.8472795486450195
russian,68,1,Пропуск из-за травм с главным врачом команды был согласован,SG-PL-SG,SG,PL,SG,gpt2,4.797866344451904
russian,68,1,Пропуск из-за травм с главным врачом команды были согласованы,SG-PL-PL,SG,PL,PL,gpt2,7.505372524261475
russian,68,1,Пропуски из-за травмы с главным врачом команды был согласован,PL-SG-SG,PL,SG,SG,gpt2,6.574646472930908
russian,68,1,Пропуски из-за травмы с главным врачом команды были согласованы,PL-SG-PL,PL,SG,PL,gpt2,4.898313999176025
russian,68,1,Пропуски из-за травм с главным врачом команды был согласован,PL-PL-SG,PL,PL,SG,gpt2,6.853986740112305
russian,68,1,Пропуски из-за травм с главным врачом команды были согласованы,PL-PL-PL,PL,PL,PL,gpt2,4.59002685546875
russian,69,1,Рассказ об аварии для усиления эмоционального напряжения был приукрашен,SG-SG-SG,SG,SG,SG,gpt2,6.926023483276367
russian,69,1,Рассказ об аварии для усиления эмоционального напряжения были приукрашены,SG-SG-PL,SG,SG,PL,gpt2,9.283028602600098
russian,69,1,Рассказ об аварий для усиления эмоционального напряжения был приукрашен,SG-PL-SG,SG,PL,SG,gpt2,7.773980140686035
russian,69,1,Рассказ об аварий для усиления эмоционального напряжения были приукрашены,SG-PL-PL,SG,PL,PL,gpt2,9.47889232635498
russian,69,1,Рассказы об аварии для усиления эмоционального напряжения был приукрашен,PL-SG-SG,PL,SG,SG,gpt2,9.490433692932129
russian,69,1,Рассказы об аварии для усиления эмоционального напряжения были приукрашены,PL-SG-PL,PL,SG,PL,gpt2,6.992440223693848
russian,69,1,Рассказы об аварий для усиления эмоционального напряжения был приукрашен,PL-PL-SG,PL,PL,SG,gpt2,9.823713302612305
russian,69,1,Рассказы об аварий для усиления эмоционального напряжения были приукрашены,PL-PL-PL,PL,PL,PL,gpt2,7.386761665344238
russian,70,1,Репортаж для газеты после разрешения публичной огласки был написан,SG-SG-SG,SG,SG,SG,gpt2,4.751047134399414
russian,70,1,Репортаж для газеты после разрешения публичной огласки были написаны,SG-SG-PL,SG,SG,PL,gpt2,7.520843505859375
russian,70,1,Репортаж для газет после разрешения публичной огласки был написан,SG-PL-SG,SG,PL,SG,gpt2,4.637510299682617
russian,70,1,Репортаж для газет после разрешения публичной огласки были написаны,SG-PL-PL,SG,PL,PL,gpt2,7.410331726074219
russian,70,1,Репортажи для газеты после разрешения публичной огласки был написан,PL-SG-SG,PL,SG,SG,gpt2,7.563470840454102
russian,70,1,Репортажи для газеты после разрешения публичной огласки были написаны,PL-SG-PL,PL,SG,PL,gpt2,4.481625556945801
russian,70,1,Репортажи для газет после разрешения публичной огласки был написан,PL-PL-SG,PL,PL,SG,gpt2,7.569658279418945
russian,70,1,Репортажи для газет после разрешения публичной огласки были написаны,PL-PL-PL,PL,PL,PL,gpt2,4.392148971557617
russian,71,1,Скандал из-за статьи в глазах непосредственных участников был масштабным,SG-SG-SG,SG,SG,SG,gpt2,6.379000663757324
russian,71,1,Скандал из-за статьи в глазах непосредственных участников были масштабными,SG-SG-PL,SG,SG,PL,gpt2,9.169300079345703
